address	grantId	name	tag	active	core
0x09fa173babff3787c14192d6c4dfb4ed4cff0bff	3803	Discord bot allowing only NFTs holders to join your spaces	31-Gitcoin:Grants	true	false
0x09ff1e8c530ffed4733f92a92ce58fd158c6a912	1775	need work small time miner can always use extra help	31-Gitcoin:Grants	true	false
0x0a0a82aead38896eafe0cefabf1f607ac9cd288f	4151	Silent Auth: the de facto multi-factor authenticator for web3	31-Gitcoin:Grants	true	false
0x0a0b368c0f1644fa269f0d6377232906747754a3	1211	R&D in Rent-Free Public Financial Utilities	31-Gitcoin:Grants	true	false
0x0a4664d8b6a5ea7abe047195165421a907f3e655	3449	Priceless Blockchain Incubator	31-Gitcoin:Grants	true	false
0x0a66693bba5643065ce3087391ca5f0ffb3f341e	1891	FiniteYFiI	31-Gitcoin:Grants	true	false
0x0a66693bba5643065ce3087391ca5f0ffb3f341e	3626	Vtraders.pro	31-Gitcoin:Grants	true	false
0x0a7eac657bd7fff5f8740b0608b8ef1ea5170adf	3153	Africa Build Crypto	31-Gitcoin:Grants	true	false
0x0aae28d2ef4888c8a23f3572b6b206a1076c84f1	1123	"DeFi-Tools - инструменты, удобняшки и нужные форки (пробный грант)"	31-Gitcoin:Grants	true	false
0x0afd4375b4684deb94ad7c02dc8c955f8fef1f0f	4078	Impetus Longevity Grants	31-Gitcoin:Grants	true	false
0x0afd4375b4684deb94ad7c02dc8c955f8fef1f0f	4081	Smart Tanks: a scalable open science platform for longevity intervention testing in Daphnia	31-Gitcoin:Grants	true	false
0x0afd4375b4684deb94ad7c02dc8c955f8fef1f0f	4082	Longevity Student Grants (by VitaDAO)	31-Gitcoin:Grants	true	false
0x0afd4375b4684deb94ad7c02dc8c955f8fef1f0f	4083	Longevity Prize (by VitaDAO)	31-Gitcoin:Grants	true	false
0x0b22380b7c423470979ac3ed7d3c07696773dea1	1009	Matic Uniswap	31-Gitcoin:Grants	true	false
0x0b25b46a70e7f9296c6d8bae9a84c887da5cb9ec	0474	Kudos quest quality management	31-Gitcoin:Grants	true	false
0x0b3138288ee7794e7640d4db3a114b7fd37074a3	4431	Autoimmune Disease Treatment Without Immune Suppression: A paradigm shift	31-Gitcoin:Grants	true	false
0x0b439d198fcddee951d498eba26e024635511240	4041	Climate Finance DAO	31-Gitcoin:Grants	true	false
0x0b4f4a3cfc6e5beb9f34e6f4fcb8e8d1d57a3689	1001	Devcash Bounty Platform	31-Gitcoin:Grants	true	false
0x0b5cc12e5018b75992c238347b9e0199c9b9a4d9	1086	Independent Ethvestigator Program	31-Gitcoin:Grants	true	false
0x0b7c0949971332f083b542751dd44e8910e09982	0463	Mojkripto.com - crypto-related blog	31-Gitcoin:Grants	true	false
0x0b81747f504dfc906a215e301d8b8ad82e44cbd2	0603	BitcoinMalaysia DAO	31-Gitcoin:Grants	true	false
0x0b93ba560283350d4216f29dc57e15df38d0eace	0558	CuraDAO COVID-19 Campaign - Remote & Thriving	31-Gitcoin:Grants	true	false
0x0b93ba560283350d4216f29dc57e15df38d0eace	0887	Towards Structural Equality	31-Gitcoin:Grants	true	false
0x0bb7cc378617c65a61b2da678c69f85072205a4f	0716	Cointigo - Universal Financial Access	31-Gitcoin:Grants	true	false
0x0bc0bb5b379d09faa0d740fc7d425896ebe02876	2431	Boss Up Crew [crypto talk]	31-Gitcoin:Grants	true	false
0x0bd7c54eab5e038f8971d298da64b37257e59b65	1234	Neptune Loop	31-Gitcoin:Grants	true	false
0x0bf5ab53a209f481a10b9c6260afbd7915f24e39	3611	Learn to Earn Venezuela	31-Gitcoin:Grants	true	false
0x0bf9a0a45077ac0a26637d8130fd759d74e0dc1d	0354	Blockchangers community	31-Gitcoin:Grants	true	false
0x0c62a4563cc525401ebcdad475757d805aec5008	2987	brotDAO	31-Gitcoin:Grants	true	false
0x0cb3081aaeac48c9b103bcdde457d5e3bf800259	4091	SolidarityCard	31-Gitcoin:Grants	true	false
0x0cc7090d567f902f50cb5621a7d6a59874364ba1	0860	ERC20 index	31-Gitcoin:Grants	true	false
0x0cc7090d567f902f50cb5621a7d6a59874364ba1	0861	ERC20 index	31-Gitcoin:Grants	true	false
0x0cf83143f0ab9d6e178fc7f141205ec2992266c8	1857	CoinTool.App	31-Gitcoin:Grants	true	false
0x0cf83143f0ab9d6e178fc7f141205ec2992266c8	1916	Token BatchSender	31-Gitcoin:Grants	true	false
0x0cf861f96378dbd5194d74cbe6b0424fafaed940	0806	DeFiPedia	31-Gitcoin:Grants	true	false
0x0d304e6f12c6eead742b3963ba0e6fce06dbe4a4	1918	Wealth Plan	31-Gitcoin:Grants	true	false
0x0d3d681762f9eda9541fab6acfb17c50025b630b	0554	Commūnitās	31-Gitcoin:Grants	true	false
0x0d3f3ae5a4ef9577f15448e0e6141b36da4f46bd	0921	Artists for Artists	31-Gitcoin:Grants	true	false
0x0d54b43d103f5702ebcc522cd4b70e71ee8ea50b	0601	Spells.fyi - Timelocks in DeFi	31-Gitcoin:Grants	true	false
0x0d8062911fbcc20bbc7b10f06d108d45ad2e8c7f	2631	uniswap-python	31-Gitcoin:Grants	true	false
0x0d81d9e21bd7c5bb095535624dcb0759e64b3899	0729	Decentralized Internet	31-Gitcoin:Grants	true	false
0x0d89421d6eec0a4385f95f410732186a2ab45077	2823	Greenpill Cheerbot: RPi-brained pixel art animations encased in a \3DP\ ETHBot.	31-Gitcoin:Grants	true	false
0x0dcd108c2fda4acc3a9d7794b5388ec64bffc385	2058	やさしいDeFi (Yasashi DeFi)	31-Gitcoin:Grants	true	false
0x0dda0a01011d30fc6b9629c08bc43abee90c745c	0711	Furucombo - Build your own DeFi legos into one transaction without knowing how to code.	31-Gitcoin:Grants	true	false
0x0de58892df65a653b049d30b8c2a587d51af6ac9	2078	Haciendas	31-Gitcoin:Grants	true	false
0x0de58892df65a653b049d30b8c2a587d51af6ac9	2079	Cryptotux	31-Gitcoin:Grants	true	false
0x0dee9a06897e6d2e1e3d49acb0f21a6b439181e5	0276	WiniWallet	31-Gitcoin:Grants	true	false
0x0e3655263d2db2c7ece965557d3889be0716c48b	1297	WhalerDAO	31-Gitcoin:Grants	true	false
0x0e380f930f523eb3563369bbfbed3e4ebdc4d2c2	1710	How to stake on ETH 2 with DappNode guide	31-Gitcoin:Grants	true	false
0x0e61d096cc024b02b9fbc5462cd547ec35db4f49	1381	BitFitness	31-Gitcoin:Grants	true	false
0x0ebf8ffa7c7a360b6b7ea3acceaf93f6e269254e	1860	thepeguesproject	31-Gitcoin:Grants	true	false
0x0ec8bea26e3ca271010ef02decb84bfb9139472b	1638	Electric Circus proudly presents Impact Pirates	31-Gitcoin:Grants	true	false
0x0ed1d2b2d14e3b798759d62b9e4a587b233d60c9	1644	The Uncle Rewards	31-Gitcoin:Grants	true	false
0x0ed697d48fedbee30776877aea74d94fc46ac253	0587	Dragon Quest Hackathon	31-Gitcoin:Grants	true	false
0x0efd0b2dab774756c04671b5d909c07f4b61efb8	4061	"A game for realizing desired futures — stopping coal plants, supporting communities, celebrating victories and the futures to come"	31-Gitcoin:Grants	true	false
0x0efe994201e2b0136dd40d5033b5f437e4c5f958	0274	Abridged	31-Gitcoin:Grants	true	false
0x0f1025f754b3eb32ab3105127b563084bfa03a6f	0155	TensorTrade: Trade Efficiently with Reinforcement Learning	31-Gitcoin:Grants	true	false
0x0f154a27fb9136fb17c3cf4874b8a130d2f554f7	4382	"Miso - naming, identity, micropayment for everyone on blockchain"	31-Gitcoin:Grants	true	false
0x0f435396f61654bbf69f621e12d592942cd761bc	2909	EthGrounds (InariDAO)	31-Gitcoin:Grants	true	false
0x0fa21edecefd2c8d559430bcedcc4c0672afbbab	1518	Mindful - Portfolio Alignment for Degens	31-Gitcoin:Grants	true	false
0x0fd8348a05e93c703253c23763d4e836529bc87e	2992	Designing the schwag in Gitcoin-store	31-Gitcoin:Grants	true	false
0x0ff1baa6c90480d8627b922a1e81393eb9c7ea08	4093	Elephant in the Room - Green Pill Campaign	31-Gitcoin:Grants	true	false
0x0ffb10e7e21a09517b582bbd72168020bebd4b9d	1888	Out of control BTC	31-Gitcoin:Grants	true	false
0x10347666d2a9feb4eac17d7ea58d44fa61f45b57	1760	"Rally.io - Social Tokens for Creators, Musicians, & Streamers!"	31-Gitcoin:Grants	true	false
0x1074f62d7019c3184a2f7ea8c6a8acd6780beb48	0083	POA Network Community Management Grant for Adj	31-Gitcoin:Grants	true	false
0x10959926fb4926d181a2ea46ceb234150ab70c9b	2393	DEX Whales	31-Gitcoin:Grants	true	false
0x10a35cbce6d0b2b01d6dd944c6889f98b036205d	1456	The augmented reality game Cryptolandy.	31-Gitcoin:Grants	true	false
0x10a35cbce6d0b2b01d6dd944c6889f98b036205d	1830	The augmented reality game Cryptolandy. 	31-Gitcoin:Grants	true	false
0x10c0b0da2a682c12bd36516a95cb8474c02d83de	2836	DIGIFIZZY: A native web3 metaverse publication	31-Gitcoin:Grants	true	false
0x10c7eebf2ff90807ca24347cd9c7d4a42345d583	4669	Orbiter Finance	31-Gitcoin:Grants	true	false
0x10d6d2e343281d388291a3e02f3293aaeda67178	1707	Llama - Treasury Management for DAOs	31-Gitcoin:Grants	true	false
0x10d93cdc5a7c5cc3114cf4356efda3219a120656	1498	Crypto Music Fund   Changing the world through music	31-Gitcoin:Grants	true	false
0x1127daf41ffaff2b876fa3fdc9187c364722eef4	3655	Compute-to-SSI --- a use case by WorkPi	31-Gitcoin:Grants	true	false
0x1143e097e134f3407ef6b088672ccece9a4f8cdd	1058	ADAMANT Messenger	31-Gitcoin:Grants	true	false
0x11654105b8fcd27dee15f3fca570d976fe375f05	3781	Web3 Actions	31-Gitcoin:Grants	true	false
0x11860d47411cc5f132b5791201e01d25a3b4d1c7	0675	LeGrandJeu VR - bring Token Economics Gaming to the whole world!🤷🏻	31-Gitcoin:Grants	true	false
0x11b17aff7682caa0b4e25b1c7bd1fdd0c569cd70	1201	Heroes of Dystopia - MMORPG	31-Gitcoin:Grants	true	false
0x11b2642e17bf70c834caa29a97d2030303d07069	3109	Blockchain Adoption	31-Gitcoin:Grants	true	false
0x11bc20f369e01ecd9e1b2c3797998b40f1a1bb47	2004	Blackhole Project	31-Gitcoin:Grants	true	false
0x11cdfcb54576d5990219c426bf2c630115a2012a	3524	OURZ	31-Gitcoin:Grants	true	false
0x11d28e412d3bd34fe288b09797398120b53eb12e	3325	Proyecto Hormiga	31-Gitcoin:Grants	true	false
0x11dc841653fc7792c89e3b5c8e0d5059abc02672	1099	Parcel - Simplifying Crypto payroll & Treasury management at Scale	31-Gitcoin:Grants	true	false
0x11dc841653fc7792c89e3b5c8e0d5059abc02672	1125	Parcel	31-Gitcoin:Grants	true	false
0x11e52c75998fe2e7928b191bfc5b25937ca16741	0678	EthAddress Stats Utility Dashboard	31-Gitcoin:Grants	true	false
0x11e52c75998fe2e7928b191bfc5b25937ca16741	0686	Transaction Pending - A Crypto Podcast	31-Gitcoin:Grants	true	false
0x1208a26faa0f4ac65b42098419eb4daa5e580ac6	1090	Tokenized Tweets by zkMint	31-Gitcoin:Grants	true	false
0x1208a26faa0f4ac65b42098419eb4daa5e580ac6	2754	Mintbot   Polygon NFT Minter  (Telegram)	31-Gitcoin:Grants	true	false
0x1208a26faa0f4ac65b42098419eb4daa5e580ac6	4712	ENS Registrations Tracking Bot   @ensregistry	31-Gitcoin:Grants	true	false
0x1222d0ded67a533b3163397fd917bc8ac6f96b7a	0655	Alternative income for poor families in Brazil!	31-Gitcoin:Grants	true	false
0x1253594843798ff0fcd7fa221b820c2d3ca58fd5	3429	Physical <<>> Digital	31-Gitcoin:Grants	true	false
0x12724f96a09bf2e4b12f2caa5a6e261862d8b124	1002	"Moved, please go to the updated grant: https://gitcoin.co/grants/1003/cent-token-2"	31-Gitcoin:Grants	true	false
0x12a0e25e62c1dbd32e505446062b26aecb65f028	0473	BBFT Podcast Show	31-Gitcoin:Grants	true	false
0x12a0e25e62c1dbd32e505446062b26aecb65f028	1313	BBFT Podcast Show - Season2	31-Gitcoin:Grants	true	false
0x12a0e25e62c1dbd32e505446062b26aecb65f028	1314	BBFT Podcast Show - Season2	31-Gitcoin:Grants	true	false
0x12a0e25e62c1dbd32e505446062b26aecb65f028	1315	BBFT Podcast Show - Season2	31-Gitcoin:Grants	true	false
0x12a0e25e62c1dbd32e505446062b26aecb65f028	1316	BBFT Podcast Show - Season2	31-Gitcoin:Grants	true	false
0x12a0e25e62c1dbd32e505446062b26aecb65f028	1317	BBFT Podcast Show	31-Gitcoin:Grants	true	false
0x12a0e25e62c1dbd32e505446062b26aecb65f028	1318	BBFT Podcast Show	31-Gitcoin:Grants	true	false
0x12a0e25e62c1dbd32e505446062b26aecb65f028	1319	BBFT Podcast Show - Season2	31-Gitcoin:Grants	true	false
0x12a0e25e62c1dbd32e505446062b26aecb65f028	1320	BBFT Podcast Show - Season2	31-Gitcoin:Grants	true	false
0x12a0e25e62c1dbd32e505446062b26aecb65f028	1321	BBFT Podcast Show - Season2	31-Gitcoin:Grants	true	false
0x12a0e25e62c1dbd32e505446062b26aecb65f028	1808	BBFT Podcast Show - Season3	31-Gitcoin:Grants	true	false
0x12a0e25e62c1dbd32e505446062b26aecb65f028	2176	BBFT Podcast Show - Season4	31-Gitcoin:Grants	true	false
0x12a0e25e62c1dbd32e505446062b26aecb65f028	2784	BBFT Podcast Show - Season5 (NFT)	31-Gitcoin:Grants	true	false
0x131aaecbff040379070024ea0ae9ab72a059e6c4	0959	0confirmation	31-Gitcoin:Grants	true	false
0x131f6b10aa5fa888abd2e77cfedb349978a8ca59	2074	Crypto Inheritance for the Metaverse by Endowl	31-Gitcoin:Grants	true	false
0x133d705a9696882228f6bb7fe008745aef7cdc93	0160	@antiprosynth 🦇 antiprosynthesis.eth ⟠ 🔊 Twitter account 🐬	31-Gitcoin:Grants	true	false
0x1352400bf96d73d41e033f5a14416357a5e0b6bf	0120	Nori	31-Gitcoin:Grants	true	false
0x13541d356bcc7156e234ff15091ba9b8f1d9b2dd	1261	Web3-Native Encryption Suite (W3ES) by Guer Labs	31-Gitcoin:Grants	true	false
0x13586f8425544865372ebb5db71bd52bc8ce06f2	1598	ETH123.org	31-Gitcoin:Grants	true	false
0x137daf4bef37b38a0aea1182b8bd40979ae9993e	1975	Gin Admin Theme	31-Gitcoin:Grants	true	false
0x137f0cd1cac26b2abde48676e3ffac96f1bb4cb7	1526	Zcash Narrative Enhancement	31-Gitcoin:Grants	true	false
0x1388961fbc1df252749b91a2a73c4b0d7377841f	0530	0xEarth	31-Gitcoin:Grants	true	false
0x139e7746745fbf42ca485845881697f9621b4b27	0575	GetLogin.Eth	31-Gitcoin:Grants	true	false
0x13a1fbdea7241ff19fc60317ebb1243f5d5cdb13	4248	Moving Castles -  Portable and modular miniverses	31-Gitcoin:Grants	true	false
0x13a9aacdd7989ddaa56f9a9e40fd686f02675d00	3536	Deep Skills - Scalability and Recruitment Tooling for DAOs	31-Gitcoin:Grants	true	false
0x13dacd2157db67db200fc8277585765d229007a3	2180	Hedgehog - hedge downside risk for your crypto positions	31-Gitcoin:Grants	true	false
0x13ebd3443fa5575f0eb173e323d8419f7452cfb1	2785	Week in Ethereum News	31-Gitcoin:Grants	true	false
0x140e65fa52cc035d71edf4ca34e5c09f7c6699ad	2847	NodePolicy.org - advocate crypto policy and offer insights of Asia	31-Gitcoin:Grants	true	false
0x146cfed833cc926b16b0da9257e8a281c2add9f3	1988	Louper - Tool for inspecting Diamond (EIP-2535) smart contracts	31-Gitcoin:Grants	true	false
0x148d59faf10b52063071eddf4aaf63a395f2d41c	4299	CyberConnect	31-Gitcoin:Grants	true	false
0x148e63aac7c59357901ac10c4e018066ed522d87	4031	The Lexicon	31-Gitcoin:Grants	true	false
0x14b8f40967af793ca1398b7329c07192800e9ed0	2249	MajikCat Archive - Crypto/Gaming Content	31-Gitcoin:Grants	true	false
0x14c942b93ceed8fbb021d6bec68875c28f9b5517	3991	Longevity Mobilization Project	31-Gitcoin:Grants	true	false
0x1506c4717416e811aeb34ffd9b914ee97f429708	1691	B4H Awards 2020	31-Gitcoin:Grants	true	false
0x158d6727b17aaba726d7318ac7dca5edf8faf6f8	0475	CryptoGift	31-Gitcoin:Grants	true	false
0x1591b9056822c273252fcea32963223650db18e1	0220	Cryptorado: Community Outreach & Expansion	31-Gitcoin:Grants	true	false
0x15ae150d7dc03d3b635ee90b85219dbfe071ed35	1355	soliditydeveloper.com	31-Gitcoin:Grants	true	false
0x15ae150d7dc03d3b635ee90b85219dbfe071ed35	1356	soliditydeveloper.com	31-Gitcoin:Grants	true	false
0x15ae150d7dc03d3b635ee90b85219dbfe071ed35	1357	soliditydeveloper.com	31-Gitcoin:Grants	true	false
0x15ae150d7dc03d3b635ee90b85219dbfe071ed35	1358	soliditydeveloper.com	31-Gitcoin:Grants	true	false
0x15ae150d7dc03d3b635ee90b85219dbfe071ed35	1359	soliditydeveloper.com	31-Gitcoin:Grants	true	false
0x15ae150d7dc03d3b635ee90b85219dbfe071ed35	1360	soliditydeveloper.com	31-Gitcoin:Grants	true	false
0x15ef9189a8282e4e1e985eb8ed767e7426b4bfd5	0211	Trust Graphic Novel & Motion Comic	31-Gitcoin:Grants	true	false
